"A_cell","Zmin","Zinit","Zweir","Q_zmin","Zrelease","Bypass_elev","Q_a","Q_b","Width","Qomax","Qimax","Seepout_Rate","Seepout_Elev","Seepin_Rate","Seepin_Elev","ShutdownET","force_Q_out","DutyCycle","Cmax","C1000","Cstar","Ks_per_yr","Z1","Z2","Z3","Chalf","K2Coef1","SeasonalFactor","Ytrans","Ysigma","Czero","ks_2","zh_2","k_depth_penalty","C_rain","DryDepo","seepage_c","seepin_conc","C_init_ppb","Y_init_mgm2","Qin_Frac","Ntanks","enable_P_release","K_release","dmsta_version","offline_trigger","offline_start","offline_freq","offline_dur","frac_1","frac_2","frac_3","frac_4","frac_5","frac_6","IsaNode","Cell_Label","Vegetation","DownCell","QR1_name","QR2_name","QR0_name","Zcon_name","CaseName","PROJECT","source"
9.77315825913,2,40,0,38.1,0,121.92,1,4,4.877,0,4.58852953822199,7.875e-05,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,55,1884.74762970246,0.275739572487291,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.457009440665922,0.410092913098925,0,0,0,1,FALSE,"3A","EMG_3",6,NA,NA,NA,NA,"STA34","CEPP","CEPP_STA34_param"
8.445789352714,2,40,0,38.1,0,0,1,4,4.877,0,0,0.00131632127338072,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,15,589.496407703055,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"3B","SAV_3",0,NA,NA,NA,NA,"STA34","CEPP","CEPP_STA34_param"
0,2,0,0,0,0,0,0,0,0,2.93814657361327,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0.25,0,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"toSTA2B","none",0,NA,NA,NA,NA,"FEB34_OUT","LOSOM","LOSOM_FEB34_out_params"
0,2,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0.75,0,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"toSTA34","none",0,NA,NA,NA,NA,"FEB34_OUT","LOSOM","LOSOM_FEB34_out_params"
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0,0,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"LowQByp","none",2,NA,NA,NA,NA,"FEB_34","LOSOM","LOSOM_FEB34_params"
60.7339381320643,2,15,0,304769.52,-15.24,121.951219512195,1,4,7.79319819663688,4.89691095602211,11.4098025275315,0,0,0,0,TRUE,FALSE,1,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,10,1892.79945042111,1,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"FEB_34","EMG_3",0,"Rel_opt34","Rel_opt2B",NA,NA,"FEB_34","LOSOM","LOSOM_FEB34_params"
1.6412485705,2,40,0,40,0,121.92,1,4,1.59,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,71.6270841149103,0.192325051475312,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,1,0,1,0,0,1,FALSE,"Cell 1A","EMG_3",2,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
3.31849162368,2,40,0,40,0,121.92,1,4,1.59,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,26.0551493710385,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"Cell 1B","SAV_3",0,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
3.52175870314,2,40,0,40,0,121.92,1,4,2.32,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,55,72.1992529052339,0.425239306394528,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0,1,0,1,0,1,FALSE,"Cell 2A","EMG_3",4,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
7.44444909918,2,40,0,40,0,121.92,1,4,2.32,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,15,25.958957151229,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"Cell 2B","SAV_3",0,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
3.2309078145,2,40,0,40,0,121.92,1,4,2.28,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,71.5650377050365,0.38243564213016,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"Cell 3A","EMG_3",6,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
6.63146534703,2,40,0,40,0,121.92,1,4,2.28,0,9,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,26.0913168376418,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"Cell 3B","SAV_3",0,NA,NA,NA,NA,"STA_A2","LOSOM","LOSOM_STA_A2_param"
7.44621581648,2,40,0,52.73,0,121.92,0.815,4,1.58,0,1.92938291667271,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,34.9357319292639,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,997.950177314214,0.118747032609187,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0,0.18033378937405,0.177560838141862,0,0,1,FALSE,"1","PEW_3",0,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
3.168688578426,2,40,0,29.26,0,121.92,1,4,2,0,3.63595638484642,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,34.9357319292639,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,1894.42903856071,0.153144950207391,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.227641155468053,0.232571783795989,0,0,0,1,FALSE,"2N","PEW_3",3,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
6.43450171098,2,40,0,29.26,0,0,2.098,4,2,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,441.589717785182,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2S","SAV_3",0,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
9.291582344912,2,40,0,35.97,0,121.92,2.852,4,2,0,2.62229581694984,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,723.208762563141,0.14817564503842,6,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.220254569302423,0,0.22156504585528,0,0,1,FALSE,"3","SAV_3",0,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
2.41977898616943,2,40,0,42.9768,0,121.92,1,4,3.5098777046096,0,1.44458873202652,0,0,0.0178193791157103,48,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,75,30,2466.04204977026,0.2085057662421,1,FALSE,0,"2C2B",TRUE,NA,NA,NA,0,0.316644838246415,0.311775863344768,0,0,1,FALSE,"5N","EMG_3",6,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
6.41620839189872,2,40,0,42.9768,0,0,1,4,2.69953884356155,0,0,0,0,0.00669485633203263,48,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,75,30,936.389175746318,0,2,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"5S","SAV_3",9,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
2.06631440677118,2,40,0,42.9768,0,121.92,1,4,2.9901222953904,0,1.29768140334586,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,2456.90323810678,0.178086903326022,1,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.264715933447124,0.270449588583546,0,0,0,1,FALSE,"6N","EMG_3",8,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
5.4805926085526,2,40,0,42.9768,0,0,1,4,2.30046115643845,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,935.491954114348,0,2,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"6S","SAV_3",9,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
7.858995171524,2,40,0,46.0248,0,0,1,4,2.49597423510467,0,0,0,0,0.0064,60,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,75,30,308.819662592738,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"4","SAV_3",0,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
6.2219080047011,2,40,0,41.45,0,121.92,1,4,2,0,1.17525862944531,0,0,0.0133,53,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,75,30,2145.37800555431,0.19333970257688,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.2873883417824,0,0.28909825265809,0,0,1,FALSE,"7","EMG_3",11,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
5.9017562220892,2,40,0,41.45,0,0,1,4,1.5,0,0,0,0,0.0164,63,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,15,30,644.304814292049,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"8","SAV_3",0,NA,NA,NA,NA,"STA2B","LOSOM","LOSOM_STA2B_param"
12.22150639444,2,40,0,38.1,0,121.92,1,4,3.419,0,5.31804529824001,0.000808024766043058,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,52,1948.99942101975,0.396643596496601,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0,0.589907086901075,0.547653276955603,0,0,1,FALSE,"1A","EMG_3",2,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
13.985935794432,2,40,0,38.1,0,0,1,4,4.496,0,0,0.000872597473555046,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,12,517.690761177602,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1B","SAV_3",0,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
10.141422193532,2,40,0,38.1,0,121.92,1,4,2.885,0,4.84794184646189,7.875e-05,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,55,1959.17040136524,0.327616831016108,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.542990559334078,0,0.452346723044397,0,0,1,FALSE,"2A","EMG_3",4,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
11.505212807746,2,40,0,38.1,0,0,1,4,4.023,0,0,0.000934878089497236,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,15,531.453573465315,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2B","SAV_3",0,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
9.77315825913,2,40,0,38.1,0,121.92,1,4,4.877,0,4.14278666879471,7.875e-05,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,55,1870.17524339165,0.275739572487291,3,FALSE,0,"2C2B",TRUE,NA,NA,NA,0.457009440665922,0.410092913098925,0,0,0,1,FALSE,"3A","EMG_3",6,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
8.445789352714,2,40,0,38.1,0,0,1,4,4.877,0,0,0.00131632127338072,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,15,543.83219038925,0,3,FALSE,0,"2C2B",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"3B","SAV_3",0,NA,NA,NA,NA,"STA34","LOSOM","LOSOM_STA34_param"
0,2,0,0,0,0,0,0,0,0,-0.489691095602211,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"LowQByp","none",2,NA,NA,NA,NA,"FEB_34","RS","RS_FEB_34_params"
54.6605443188578,2,15,0,15.24,15.24,121.951219512195,1,4,7.39327696754679,24.4821063246326,13.4665051290608,0,0,0,0,TRUE,FALSE,1,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,10,1693.10622975394,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"FEB_34","EMG_3",0,NA,NA,NA,NA,"FEB_34","RS","RS_FEB_34_params"
0,2,0,0,0,0,0,0,0,0,-0.122422773900553,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"LowQByp","none",2,NA,NA,NA,NA,"FEB_56","RS","RS_FEB_56_params"
11.337001784652,2,30,0,38.1,38.1,121.951219512195,0.11223488160823,1,3.36704644824689,24.4821063246326,2.44845547801106,0.001,0,0,0,TRUE,FALSE,1,2000,22,3,15.0875875509727,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,50,2964.79143863289,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"FEB_56","none",0,NA,NA,NA,NA,"FEB_56","RS","RS_FEB_56_params"
0,2,0,0,0,0,0,0,0,0,-0.612113869502764,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"LowQ Byp","none",2,NA,NA,NA,NA,"FEB_S5A","RS","RS_FEB_S5A_params"
3.18245835812017,2,30,0,9999,152.4,1783.53658536585,0.0594648202078821,1,1.78394460623646,1.10180496510498,4.89691095602211,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,50,1079.5319457869,0,1,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"FEB_S5A","none",0,"Rel_opt",NA,NA,"FEB_REG","FEB_S5A","RS","RS_FEB_S5A_params"
0,2,0,0,0,0,0,0,0,0,3.91752876481769,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0.19,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"toSTA2B","none",0,NA,NA,NA,NA,"FEB34_OUT","RS","RS_FEB34_out_params"
0,2,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0.81,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"toSTA34","none",0,NA,NA,NA,NA,"FEB34_OUT","RS","RS_FEB34_out_params"
0,2,0,0,0,0,0,0,0,0,-0.244845547801106,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"LowQByp","none",2,NA,NA,NA,NA,"FEBS5A_N","RS","RS_FEBS5A_N_params"
0,2,15,0,30.48,30.48,121.951219512195,1,4,0,1.22422773900553,4.89691095602211,0,0,0,0,TRUE,FALSE,1,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,1000,0,6,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"STA1N","EMG_3",0,NA,"REL_FARM",NA,NA,"FEBS5A_N","RS","RS_FEBS5A_N_params"
0,2,0,0,0,0,0,0,0,0,-24.4821063246326,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"To STA1DW","none",2,NA,NA,NA,NA,"FEBS5A_OUT","RS","RS_FEBS5A_out_params"
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"To Hills","none",0,NA,NA,NA,NA,"FEBS5A_OUT","RS","RS_FEBS5A_out_params"
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,1,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"To 1W","none",0,NA,NA,NA,NA,"STA1_DW","RS","RS_STA1_DW_params"
0,2,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,TRUE,FALSE,1,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20,20,0,0,0,0,0,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,TRUE,"To 1E","none",0,NA,NA,NA,NA,"STA1_DW","RS","RS_STA1_DW_params"
2.189349324302,2,40,0,38,0,0,1,4,1.55,0,0,0.00789,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,3387.67297548954,0.216659991990388,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1","EMG_3",2,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.189349324302,2,40,0,38,0,0,1,4,1.55,0,0,0.00155,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,768.480041186681,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2","SAV_3",0,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.314801873384,2,40,0,38,0,0,1,4,1.55,0,0,0.00155,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,3966.40550879276,0.388265919102924,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"3","EMG_3",4,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.56975382797,2,40,0,38,0,0,1,4,1.55,0,0,0.00155,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,1527.70864504818,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"4N","SAV_3",5,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.962298900904,2,40,0,38,0,0,1,4,1.55,0,0,0.013062,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,310.772026709218,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"4S","SAV_3",0,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
1.610648855956,2,40,0,38,0,0,1,4,1.61,0,0,0.00155,0,0.0054,69,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,20,30,3430.97518528768,0.167276050409427,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"7","EMG_3",8,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.193396180724,2,40,0,38,0,0,1,4,1.18,0,0,0.00155,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,3475.07484027822,0.22779803849726,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"5","EMG_3",8,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
4.180402683926,2,40,0,38,0,0,1,4,0.75,0,0,0.00155,0,0.0057,94,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,20,30,846.029682536031,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"6","SAV_3",0,NA,NA,NA,NA,"STA1E","RS","RS_STA1E_params"
2.885408628886,2,40,0,38.1,0,0,1,4,1.1,0,8.12204352548552,2e-04,0,0.0084,172,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,20,30,4783.9893655916,0.331754278728606,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1A","EMG_3",2,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
2.335036155494,2,40,0,38.1,0,0,1,4,1.1,0,0,2e-04,0,0.00432,172,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,20,30,3298.81024130672,0,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1B","SAV_3",3,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
3.565280507782,2,40,0,38.1,0,0,1,4,1.1,0,0,0.0051,0,0.00552,185,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,20,30,1732.93804120135,0,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"3","SAV_3",9,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
2.836846351822,2,40,0,38.1,0,0,1,4,2.4,0,5.12163868557793,0.00927,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,4616.22507668551,0.209199266503667,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2A","EMG_3",5,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
1.250478634398,2,40,0,38.1,0,0,1,4,2,0,0,0.004356,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,3117.57429082399,0,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2B","SAV_3",6,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
1.452821455498,2,40,0,38.1,0,0,1,4,1.3,0,0,0.00787,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,1835.99965138063,0,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"4","SAV_3",9,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
2.436207566044,2,40,0,38.1,0,0,1,4,1.78,0,11.2384241135691,0.0059,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,5157.0086608255,0.459046454767726,2,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"5A","EMG_3",8,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
9.720549125644,2,40,0,38.1,0,0,1,4,2.34,0,0,0.00562,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,2228.07514648629,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"5B","SAV_3",9,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
4.77773646638905,2,40,0,40,0,0,1,4,2.18580339152199,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,16.7637323608317,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,40,1276.94820962548,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1WX-A","EMG_3",10,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
19.1109458655562,2,40,0,40,0,0,1,4,2.18580339152199,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,52.5428093995535,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,40,481.749391206236,0,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1WX-B","SAV_3",0,NA,NA,NA,NA,"STA1W","RS","RS_STA1W_params"
7.44621581648,2,40,0,52.73,0,0,0.815,4,1.58,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,34.9357319292639,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,1027.5020172593,0.118747032609187,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"1","PEW_3",0,NA,NA,NA,NA,"STA2B","RS","RS_STA2B_params"
3.168688578426,2,40,0,29.26,0,0,1,4,2,0,0,0,0,0,0,TRUE,FALSE,0.95,2000,22,3,34.9357319292639,40,100,200,300,0,0,0,0,0,0,0,1,10,20,20,0,30,2104.6037220416,0.153144950207391,3,FALSE,0,"2E",FALSE,NA,NA,NA,0,0,0,0,0,0,FALSE,"2N","PEW_3",3,NA,NA,NA,NA,"STA2B","RS","RS_STA2B_params"
